formatted_date,index_level,date,high,low,open,close,volume,adjclose,dividends,ticker,sector,trading,rf_rate,rf_return,mkt_return,mkt_curve,h2l_range,o2c_range,range,o2c_return,c2c_return,ma_195,ma_225,signal,position,trade_date,cash,total_value,stock_num,stock_value,trans_exp,equity_change,equity_curve,equity_curve_base
2015-03-16,2081.18994140625,1426512600.0,18.69700050354004,18.336000442504883,18.518999099731445,18.667499542236328,47082000.0,18.667499542236328,0.0,AMZN,Consumer Discretionary,1,0.26,1.0304123909676832e-05,0.013533671171787054,1.4231136601435124,0.36100006103515625,0.1485004425048828,0.019688048228790223,0.008018815795883816,0.007474781080550219,16.44816407423753,16.288515531751845,,1.0,2015-02-17,1329.8223342131823,1291254.0407027435,69100.0,1289924.2183685303,0.0,0.007467025554743989,1.2912540407027437,1.4509734475227134
2015-03-17,2074.280029296875,1426599000.0,18.725000381469727,18.48200035095215,18.55550003051757,18.59600067138672,40740000.0,18.59600067138672,0.0,AMZN,Consumer Discretionary,1,0.27,1.0699904655186998e-05,-0.003320173700583018,1.4183886755961634,0.24300003051757812,0.04050064086914773,0.013147929114992074,0.0021826757997649437,-0.0038301257588269078,16.45899741343963,16.296242201063368,,1.0,2015-02-17,1329.8223342131823,1286313.4687270354,69100.0,1284983.6463928223,0.0,-0.0038261812315562027,1.286313468727036,1.4454160367459827
2015-03-18,2099.5,1426685400.0,18.79949951171875,18.334999084472656,18.49850082397461,18.756999969482425,53082000.0,18.756999969482425,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.012158421402569175,1.4356340428266936,0.46450042724609375,0.25849914550781605,0.025334085107179716,0.01397405919363992,0.008657737808293042,16.471212797898513,16.31208886888292,,1.0,2015-02-17,1329.8223342131823,1297438.5202254488,69100.0,1296108.6978912356,0.0,0.00864878722713125,1.2974385202254493,1.4579300698160316
2015-03-19,2089.27001953125,1426771800.0,18.855499267578125,18.60950088500977,18.693500518798828,18.66200065612793,38314000.0,18.66200065612793,0.0,AMZN,Consumer Discretionary,1,0.26,1.0304123909676832e-05,-0.004872579408787825,1.4286388019510616,0.24599838256835582,-0.03149986267089844,0.01321896724089533,-0.0016850703076837226,-0.005064739217841785,16.481682029137243,16.329124425252278,,1.0,2015-02-17,1329.8223342131823,1290874.0676726531,69100.0,1289544.24533844,0.0,-0.0050595480637147805,1.2908740676726536,1.4505460342145635
2015-03-20,2108.10009765625,1426858200.0,18.9685001373291,18.79599952697754,18.81450080871582,18.92449951171875,75272000.0,18.92449951171875,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.00901275466979845,1.441514772984801,0.1725006103515625,0.10999870300292969,0.009177517274565616,0.00584648533178056,0.014065954686622861,16.492782025459483,16.34648220062256,,1.0,2015-02-17,1329.8223342131823,1309012.7385939788,69100.0,1307682.9162597656,0.0,0.014051464333797004,1.3090127385939794,1.4709493490026861
2015-03-23,2104.419921875,1427117400.0,19.088499069213867,18.746999740600582,18.903499603271484,18.75550079345703,44786000.0,18.75550079345703,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.0017457310425351702,1.4389982758973285,0.3414993286132848,-0.14799880981445312,0.018216212372035967,-0.007829175174994596,-0.00893015522852103,16.505397415161134,16.36225553724501,,1.0,2015-02-17,1329.8223342131823,1297334.927162094,69100.0,1296005.1048278809,0.0,-0.008921083109113215,1.2973349271620946,1.4578135429828003
2015-03-24,2091.5,1427203800.0,18.761999130249023,18.613500595092773,18.699499130249023,18.70450019836425,44564000.0,18.70450019836425,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.006139421956948832,1.430163658286273,0.14849853515625,0.00500106811522727,0.00797800147251193,0.0002674439609529067,-0.002719233981242075,16.51765895745693,16.376966650221082,,1.0,2015-02-17,1329.8223342131823,1293810.786041183,69100.0,1292480.9637069697,0.0,-0.002716446653155402,1.2938107860411836,1.4538494068584065
2015-03-25,2061.050048828125,1427290200.0,19.02499961853028,18.51449966430664,18.75849914550781,18.54800033569336,68590000.0,18.54800033569336,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.014558905652342857,1.4093420405178736,0.5104999542236399,-0.21049880981444957,0.027572981364860416,-0.011221516613969529,-0.008366963084347923,16.528771777030748,16.390955539279513,,1.0,2015-02-17,1329.8223342131823,1282996.6455306243,69100.0,1281666.8231964111,0.0,-0.008358363237678579,1.282996645530625,1.4416851025410211
2015-03-26,2056.14990234375,1427376600.0,18.56999969482422,18.28249931335449,18.47949981689453,18.36750030517578,58600000.0,18.36750030517578,0.0,AMZN,Consumer Discretionary,1,0.28,1.1095646087921907e-05,-0.002377499996742527,1.4059913298211333,0.2875003814697301,-0.11199951171875,0.015725441939971718,-0.0060607436796723535,-0.009731508909358144,16.539471777891503,16.403688875834145,,1.0,2015-02-17,1329.8223342131823,1270524.0934218597,69100.0,1269194.2710876465,0.0,-0.009721422228353704,1.2705240934218602,1.4276553311211542
2015-03-27,2061.02001953125,1427463000.0,18.65850067138672,18.328500747680664,18.355499267578125,18.527999877929688,52196000.0,18.527999877929688,0.0,AMZN,Consumer Discretionary,1,0.27,1.0699904655186998e-05,0.0023685613495147972,1.4093215065427005,0.3299999237060547,0.1725006103515625,0.01800474180889089,0.009397761828045414,0.008738237108327551,16.548748701046673,16.419951095581055,,1.0,2015-02-17,1329.8223342131823,1281614.6138991546,69100.0,1280284.7915649414,0.0,0.008729091037876557,1.2816146138991553,1.4401305219134588
2015-03-30,2086.239990234375,1427722200.0,18.80599975585937,18.57749938964844,18.5935001373291,18.72949981689453,36418000.0,18.72949981689453,0.0,AMZN,Consumer Discretionary,1,0.27,1.0699904655186998e-05,0.012236645187396533,1.4265668737732307,0.2285003662109304,0.1359996795654297,0.012299845173901813,0.007314366771234759,0.010875428556369249,16.56095126225398,16.43814665052626,,1.0,2015-02-17,1329.8223342131823,1295538.2596816253,69100.0,1294208.437347412,0.0,0.0108641440503785,1.295538259681626,1.4557925585163753
2015-03-31,2067.889892578125,1427808600.0,18.88500022888184,18.57550048828125,18.66200065612793,18.604999542236328,50122000.0,18.604999542236328,0.0,AMZN,Consumer Discretionary,1,0.26,1.0304123909676832e-05,-0.008795775050879251,1.4140191124564854,0.3094997406005895,-0.05700111389160156,0.016661717448520186,-0.003054394592622911,-0.006647282408785982,16.573233315883538,16.45676442464193,,1.0,2015-02-17,1329.8223342131823,1286935.2907027435,69100.0,1285605.4683685303,0.0,-0.0066404592180828725,1.2869352907027443,1.446115494251308
2015-04-01,2059.68994140625,1427895000.0,18.65800094604492,18.41699981689453,18.604999542236328,18.51300048828125,49162000.0,18.51300048828125,0.0,AMZN,Consumer Discretionary,1,0.27,1.0699904655186998e-05,-0.003965371271123064,1.4084120016911315,0.24100112915038707,-0.09199905395507812,0.013085797445103298,-0.004944856555692212,-0.004944856555692212,16.58426409012232,16.47410220252143,,1.0,2015-02-17,1329.8223342131823,1280578.1560744476,69100.0,1279248.3337402344,0.0,-0.004939746912080212,1.2805781560744482,1.4389646605692712
2015-04-02,2066.9599609375,1427981400.0,18.66399955749512,18.450000762939453,18.52499961853028,18.612499237060547,37506000.0,18.612499237060547,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,0.0035296669586522,1.4133832269976698,0.21399879455566762,0.08749961853026633,0.011598850173791142,0.004723326333715194,0.005374533903473866,16.59659485450158,16.489522200690374,,1.0,2015-02-17,1329.8223342131823,1287453.519615097,69100.0,1286123.6972808838,0.0,0.0053689526937781284,1.2874535196150976,1.4466984249234014
2015-04-06,2080.6201171875,1428327000.0,19.01000022888184,18.468000411987305,18.5049991607666,18.85199928283692,61014000.0,18.85199928283692,0.0,AMZN,Consumer Discretionary,1,0.21,8.32463021360752e-06,0.0066088151237357895,1.4227240154438865,0.5419998168945348,0.3470001220703196,0.02934805094236026,0.018751696179809096,0.012867699427462798,16.60931280087202,16.505611084832086,,1.0,2015-02-17,1329.8223342131823,1304002.9727782444,69100.0,1302673.1504440312,0.0,0.012854408264847628,1.304002972778245,1.4653141054174996
2015-04-07,2076.330078125,1428413400.0,18.965499877929688,18.701499938964844,18.8075008392334,18.72050094604492,39098000.0,18.72050094604492,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,-0.0020619040578628844,1.4197904950232239,0.26399993896484375,-0.08699989318848012,0.014116511500491757,-0.00462580828426673,-0.0069752992676866965,16.62180511278984,16.522675535413953,,1.0,2015-02-17,1329.8223342131823,1294916.437705917,69100.0,1293586.6153717039,0.0,-0.0069681858569448085,1.2949164377059177,1.45509310101105
2015-04-08,2081.89990234375,1428499800.0,19.07900047302246,18.732500076293945,18.732999801635746,19.059999465942383,52728000.0,19.059999465942383,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,0.002682533127767339,1.4235991300606128,0.3465003967285156,0.3269996643066371,0.018497285216457104,0.01745580888107856,0.018135119400701116,16.63632562099359,16.541788868374294,,1.0,2015-02-17,1329.8223342131823,1318375.7854308318,69100.0,1317045.9630966187,0.0,0.01811649542921523,1.3183757854308327,1.4814813881370217
2015-04-09,2091.179931640625,1428586200.0,19.22100067138672,18.940000534057617,19.03300094604492,19.177000045776367,47846000.0,19.177000045776367,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,0.004457481018385057,1.4299447961606475,0.28100013732910156,0.14399909973144887,0.014836332069991798,0.007565759080223833,0.006138540562031336,16.651392286251752,16.560864423116048,,1.0,2015-02-17,1329.8223342131823,1326460.5254973602,69100.0,1325130.703163147,0.0,0.006132348724750214,1.326460525497361,1.4905755217299952
2015-04-10,2102.06005859375,1428672600.0,19.356000900268555,19.06599998474121,19.215499877929688,19.13249969482422,51470000.0,19.13249969482422,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.005202865037342352,1.4373846059459214,0.29000091552734375,-0.08300018310546875,0.01521037007025261,-0.0043194391836144375,-0.0023205063798260595,16.66427946824294,16.57995108710395,,1.0,2015-02-17,1329.8223342131823,1323385.5512465667,69100.0,1322055.7289123535,0.0,-0.002318179992307323,1.3233855512465675,1.4871166317222082
2015-04-13,2092.429931640625,1428931800.0,19.263999938964844,19.006999969482425,19.17650032043457,19.11800003051757,37890000.0,19.11800003051757,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.00458128059365126,1.4307995437450882,0.2569999694824183,-0.05850028991699929,0.013521332661390995,-0.003050623885457404,-0.0007578551960238933,16.676974340585563,16.597988866170247,,1.0,2015-02-17,1329.8223342131823,1322383.6244429774,69100.0,1321053.8021087642,0.0,-0.0007570936547143248,1.322383624442978,1.485989612655764
2015-04-14,2095.840087890625,1429018200.0,19.390499114990234,19.06049919128418,19.175500869750977,19.25550079345703,51672000.0,19.25550079345703,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.0016297588743277025,1.4331314019988908,0.3299999237060547,0.07999992370605469,0.017313288618220124,0.0041719861321720675,0.007192214809079056,16.689184599656326,16.615788870917427,,1.0,2015-02-17,1329.8223342131823,1331884.927162094,69100.0,1330555.1048278809,0.0,0.007184982136419604,1.3318849271620947,1.4966771691540444
2015-04-15,2106.6298828125,1429104600.0,19.28899955749512,19.082000732421875,19.232500076293945,19.17250061035156,38664000.0,19.17250061035156,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.005148195696902835,1.4405094429157577,0.20699882507324574,-0.059999465942386365,0.010847857516404824,-0.0031196914443973878,-0.004310466084251341,16.701979475754957,16.633242208692764,,1.0,2015-02-17,1329.8223342131823,1326149.614509506,69100.0,1324819.7921752927,0.0,-0.00430616229347125,1.3261496145095066,1.4902257929773326
2015-04-16,2104.989990234375,1429191000.0,19.372499465942383,19.177499771118164,19.184499740600582,19.302000045776367,41608000.0,19.302000045776367,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,-0.0007784436134247175,1.439388087539842,0.19499969482421875,0.1175003051757848,0.010168150027455303,0.006124752105321596,0.006754436369916572,16.717935884915864,16.6496422068278,,1.0,2015-02-17,1329.8223342131823,1335098.0254973602,69100.0,1333768.203163147,0.0,0.006747663227398393,1.335098025497361,1.5002914282728064
2015-04-17,2081.179931640625,1429277400.0,19.17799949645996,18.71999931335449,19.131500244140625,18.777999877929688,76794000.0,18.777999877929688,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.011311245518606405,1.4231068154851214,0.4580001831054723,-0.3535003662109375,0.024465822644488266,-0.01847739914276736,-0.027147454491968093,16.729625623654098,16.664028871324327,,1.0,2015-02-17,1329.8223342131823,1298889.6138991546,69100.0,1297559.7915649414,0.0,-0.027120414311688434,1.2988896138991555,1.4595623349990805
2015-04-20,2100.39990234375,1429536600.0,19.597000122070312,18.850000381469727,18.927499771118164,19.475500106811523,100322000.0,19.475500106811523,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.009235131672624686,1.436249394310336,0.7469997406005859,0.5480003356933594,0.039628632651642626,0.02895260030749358,0.03714454326424965,16.745417932363658,16.681662203470864,,1.0,2015-02-17,1329.8223342131823,1347086.8797148895,69100.0,1345757.0573806763,0.0,0.0371065141332918,1.3470868797148905,1.5137771112983232
2015-04-21,2097.2900390625,1429623000.0,19.729999542236328,19.34000015258789,19.56550025939941,19.55900001525879,92870000.0,19.55900001525879,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.0014806053255762563,1.4341228758082645,0.3899993896484375,-0.006500244140621447,0.02016542846801639,-0.00033222989723957763,0.004287433338775237,16.756951268513998,16.69886220296224,,1.0,2015-02-17,1329.8223342131823,1352856.7233885955,69100.0,1351526.9010543823,0.0,0.004283200854073632,1.3528567233885966,1.5202673297527785
2015-04-22,2107.9599609375,1429709400.0,19.714000701904297,19.39999961853028,19.59550094604492,19.489999771118164,69494000.0,19.489999771118164,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.005087480356207541,1.4414189477673267,0.31400108337401633,-0.10550117492675426,0.016185623172594976,-0.005383948857303755,-0.0035278001987215646,16.76579228914701,16.716028870476617,,1.0,2015-02-17,1329.8223342131823,1348088.8065184783,69100.0,1346758.9841842651,0.0,-0.003524332464545532,1.3480888065184795,1.5149041303647668
2015-04-23,2112.929931640625,1429795800.0,19.5939998626709,19.3075008392334,19.51049995422364,19.499500274658203,159600000.0,19.499500274658203,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.002357715893671175,1.4448174041299167,0.2864990234375,-0.010999679565436793,0.014838741990642612,-0.0005637825576609856,0.0004874552925402398,16.774907674544895,16.734062203301324,,1.0,2015-02-17,1329.8223342131823,1348745.291313095,69100.0,1347415.4689788818,0.0,0.00048697444221956765,1.3487452913130964,1.515642578400804
2015-04-24,2117.68994140625,1429882200.0,22.63249969482422,21.950000762939453,21.950000762939453,22.2549991607666,343538000.0,22.2549991607666,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.002252800575326619,1.4480722896091824,0.6824989318847656,0.30499839782714844,0.031093344335417994,0.01389514292601346,0.1413112565602248,16.79777946472168,16.76470886654324,,1.0,2015-02-17,1329.8223342131823,1539150.2643431854,69100.0,1537820.4420089722,0.0,0.14117192790694988,1.539150264343187,1.7298199356508008
2015-04-27,2108.919921875,1430141400.0,22.34950065612793,21.870500564575195,22.19300079345703,21.92799949645996,108618000.0,21.92799949645996,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.004141314249916261,1.4420753672013151,0.4790000915527344,-0.2650012969970703,0.02190165195983651,-0.011940760037966514,-0.014693312812301018,16.81985895205767,16.793993309868707,,1.0,2015-02-17,1329.8223342131823,1516554.5875395965,69100.0,1515224.7652053833,0.0,-0.01468061782338792,1.516554587539598,1.7044031502273291
2015-04-28,2114.760009765625,1430227800.0,21.950000762939453,21.402000427246094,21.925500869750977,21.465499877929688,82810000.0,21.465499877929688,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.0027692316953564777,1.446068808015262,0.5480003356933594,-0.46000099182128906,0.02560509881103079,-0.020980181686791943,-0.02109173792187191,16.83797433315179,16.81749109056261,,1.0,2015-02-17,1329.8223342131823,1484595.8638991546,69100.0,1483266.0415649414,0.0,-0.021073243194160596,1.484595863899156,1.6684543256695215
2015-04-29,2106.85009765625,1430314200.0,21.71199989318848,21.30150032043457,21.33749961853028,21.4685001373291,72434000.0,21.4685001373291,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.0037403355807980043,1.4406600254003603,0.4104995727539098,0.13100051879882102,0.01927092301381772,0.0061394503170866255,0.00013977123367614475,16.8558230473445,16.839646648830836,,1.0,2015-02-17,1329.8223342131823,1484803.181823654,69100.0,1483473.359489441,0.0,0.00013964603400884457,1.4848031818236556,1.6686875275889526
2015-04-30,2085.510009765625,1430400600.0,21.58749961853028,20.96199989318848,21.355499267578125,21.089000701904297,72958000.0,21.089000701904297,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.010128906614839228,1.4260677145393483,0.6254997253418004,-0.2664985656738281,0.029839697000716647,-0.012479154073369081,-0.017677035330704638,16.871448692908654,16.860597763061524,,1.0,2015-02-17,1329.8223342131823,1458579.7708358,69100.0,1457249.948501587,0.0,-0.017661203389695124,1.4585797708358015,1.6391900792078564
2015-05-01,2108.2900390625,1430487000.0,21.28199958801269,20.799999237060547,21.19099998474121,21.14349937438965,71316000.0,21.14349937438965,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,0.010923001659165044,1.441644654551343,0.4820003509521449,-0.0475006103515625,0.023173094645760228,-0.002241546429416541,0.0025842226123322654,16.888046127710588,16.88069997999403,,1.0,2015-02-17,1329.8223342131823,1462345.629104538,69100.0,1461015.8067703247,0.0,0.0025818665142873787,1.4623456291045394,1.643426111276456
2015-05-04,2114.489990234375,1430746200.0,21.488500595092773,21.121000289916992,21.239999771118164,21.152000427246094,45408000.0,21.152000427246094,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,0.002940748690645867,1.4458841691815918,0.36750030517578125,-0.08799934387207031,0.017399758540376675,-0.004143095330524926,0.0004020646112508075,16.904566642565605,16.90021998087565,,1.0,2015-02-17,1329.8223342131823,1462933.0518569183,69100.0,1461603.229522705,0.0,0.0004016989832562601,1.46293305185692,1.6440868747570059
2015-05-05,2089.4599609375,1430832600.0,21.3754997253418,21.051000595092773,21.14249992370605,21.059499740600582,57128000.0,21.059499740600582,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.011837383677612334,1.4287686835176034,0.324499130249027,-0.08300018310546875,0.015414902906072392,-0.003925750663591354,-0.004373141299976568,16.929484587449295,16.921393313937717,,1.0,2015-02-17,1329.8223342131823,1456541.2544097134,69100.0,1455211.4320755003,0.0,-0.004369166066137908,1.4565412544097152,1.6368970505442566
2015-05-06,2080.14990234375,1430919000.0,21.13599967956543,20.727500915527344,21.07150077819824,20.95499992370605,51050000.0,20.95499992370605,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.004455724813014705,1.4224024834423958,0.40849876403808594,-0.1165008544921875,0.019708056735970203,-0.00552883516549163,-0.004962122471174668,16.954789714324168,16.94202220492893,,1.0,2015-02-17,1329.8223342131823,1449320.3170623013,69100.0,1447990.4947280881,0.0,-0.0049575920527829,1.449320317062303,1.6287745669067515
2015-05-07,2088.0,1431005400.0,21.424999237060547,21.14249992370605,21.207500457763672,21.3439998626709,55322000.0,21.3439998626709,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,0.0037738134388320965,1.4277703650498388,0.28249931335449574,0.13649940490722656,0.013361679762275536,0.00643637401678121,0.018563585797238602,16.982194841825045,16.964079979790583,,1.0,2015-02-17,1329.8223342131823,1476200.2128447723,69100.0,1474870.390510559,0.0,0.018546552798593963,1.476200212844774,1.6590104633238851
2015-05-08,2116.10009765625,1431091800.0,21.76000022888184,21.50849914550781,21.537500381469727,21.684499740600582,58176000.0,21.684499740600582,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.013457901176364917,1.446985157525222,0.25150108337403054,0.14699935913085582,0.01169310241837862,0.006825274824246996,0.0159529554029465,17.01070253421099,16.9880955335829,,1.0,2015-02-17,1329.8223342131823,1499728.7544097134,69100.0,1498398.9320755003,0.0,0.015938584319534543,1.4997287544097153,1.6854765832583127
2015-05-11,2105.330078125,1431351000.0,21.950000762939453,21.568500518798828,21.6254997253418,21.64249992370605,47874000.0,21.64249992370605,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.005089560528435566,1.4396206389822495,0.381500244140625,0.017000198364250707,0.01768784268559198,0.0007861181743851198,-0.0019368589267426684,17.041435867700823,17.00997775607639,,1.0,2015-02-17,1329.8223342131823,1496826.5670623013,69100.0,1495496.7447280881,0.0,-0.001935141497339865,1.4968265670623033,1.682212052892213
2015-05-12,2099.1201171875,1431437400.0,21.662500381469727,21.33550071716309,21.554000854492188,21.551000595092773,38956000.0,21.551000595092773,0.0,AMZN,Consumer Discretionary,1,0.25,9.908303843175759e-06,-0.0029496376848567873,1.4353742796936098,0.3269996643066371,-0.0030002593994140625,0.015326552146188277,-0.00013919733137568446,-0.004227761531053753,17.073220487741324,17.03309331258138,,1.0,2015-02-17,1329.8223342131823,1490503.9634551238,69100.0,1489174.1411209106,0.0,-0.004224005470177095,1.4905039634551258,1.6751000614879203
2015-05-13,2098.47998046875,1431523800.0,21.67650032043457,21.290000915527344,21.499000549316406,21.3435001373291,39926000.0,21.3435001373291,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.00030495478248648844,1.434936555442359,0.38649940490722656,-0.1555004119873047,0.018154034207924497,-0.007232913531519891,-0.00962834448674832,17.10225125826322,17.055908872816296,,1.0,2015-02-17,1329.8223342131823,1476165.681823654,69100.0,1474835.859489441,0.0,-0.009619754112046963,1.4761656818236562,1.6589716210461414
2015-05-14,2121.10009765625,1431610200.0,21.64999961853028,21.350500106811523,21.47249984741211,21.61400032043457,37770000.0,21.61400032043457,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.010779286625573148,1.450404147862985,0.2994995117187571,0.14150047302246094,0.014027751585228954,0.006589846269786648,0.012673656212196072,17.13301023336557,17.079251098632813,,1.0,2015-02-17,1329.8223342131823,1494857.244476242,69100.0,1493527.4221420288,0.0,0.012662238990339025,1.494857244476244,1.6799968570370698
2015-05-15,2122.72998046875,1431696600.0,21.520000457763672,21.21500015258789,21.39999961853028,21.299999237060547,84806000.0,21.299999237060547,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,0.0007684139066803652,1.4515186585805098,0.30500030517578125,-0.10000038146973367,0.014376634597317084,-0.004672915105248143,-0.014527670894737499,17.161756383455717,17.10188220553928,,1.0,2015-02-17,1329.8223342131823,1473159.769615097,69100.0,1471829.9472808838,0.0,-0.014514747104662273,1.473159769615099,1.655590415593842
2015-05-18,2129.199951171875,1431955800.0,21.363500595092773,21.07299995422364,21.299999237060547,21.261999130249023,47804000.0,21.261999130249023,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,0.003047948049283322,1.4559428120444284,0.2905006408691335,-0.03800010681152344,0.013785443055102764,-0.0017840426372131013,-0.0017840426372131013,17.190933300898624,17.12361553615994,,1.0,2015-02-17,1329.8223342131823,1470533.9622344207,69100.0,1469204.1399002075,0.0,-0.0017824321807011767,1.470533962234423,1.652636771702661
2015-05-19,2127.830078125,1432042200.0,21.41200065612793,21.0314998626709,21.24349975585937,21.08550071716309,49284000.0,21.08550071716309,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.0006433745436266181,1.455006095502183,0.38050079345703125,-0.15799903869628196,0.018091947599628178,-0.0074375239726073294,-0.008301120322916078,17.21783330379388,17.144953316582573,,1.0,2015-02-17,1329.8223342131823,1458337.9218901827,69100.0,1457008.0995559695,0.0,-0.00829361351553326,1.4583379218901849,1.6389180350106818
2015-05-20,2125.85009765625,1432128600.0,21.354999542236328,20.917999267578125,21.030000686645508,21.19300079345703,43924000.0,21.19300079345703,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.0009305162517933008,1.4536521886838598,0.4370002746582031,0.16300010681152344,0.02089111243710251,0.007750836970491948,0.005098293739187243,17.244892281752367,17.16701776292589,,1.0,2015-02-17,1329.8223342131823,1465766.177162094,69100.0,1464436.3548278809,0.0,0.0050936447310396815,1.4657661771620962,1.6472737205676178
2015-05-21,2130.820068359375,1432215000.0,21.84499931335449,21.39999961853028,21.39999961853028,21.581499099731445,82428000.0,21.581499099731445,0.0,AMZN,Consumer Discretionary,1,0.22,8.720607641343747e-06,0.0023378744854138933,1.4570506450464498,0.4449996948242081,0.18149948120116477,0.020794378633487653,0.008481284319463489,0.01833144395456987,17.273689715067544,17.190762201944988,,1.0,2015-02-17,1329.8223342131823,1492611.410125656,69100.0,1491281.5877914429,0.0,0.018314812677379333,1.4926114101256585,1.6774706264540389
2015-05-22,2126.06005859375,1432301400.0,21.621999740600582,21.38050079345703,21.57749938964844,21.381500244140625,40412000.0,21.381500244140625,0.0,AMZN,Consumer Discretionary,1,0.23,9.116545717002822e-06,-0.002233886303356414,1.4537957595671838,0.24149894714355113,-0.19599914550781605,0.011295289548009846,-0.009083496746701059,-0.009267143800650524,17.29967690003224,17.211926651000976,,1.0,2015-02-17,1329.8223342131823,1478791.4892043304,69100.0,1477461.6668701172,0.0,-0.009258887361823342,1.4787914892043328,1.661925264937322
2015-05-26,2104.199951171875,1432647000.0,21.350000381469727,21.100000381469727,21.309999465942383,21.273500442504883,44884000.0,21.273500442504883,0.0,AMZN,Consumer Discretionary,1,0.24,9.512444448356305e-06,-0.010281980197837881,1.4388478603556134,0.25,-0.0364990234375,0.011848341018019681,-0.00171276510334184,-0.005051086238223035,17.32333331474891,17.23250887552897,,1.0,2015-02-17,1329.8223342131823,1471328.7029113006,69100.0,1469998.8805770874,0.0,-0.0050465439837262815,1.4713287029113031,1.653530737102642
2015-05-27,2123.47998046875,1432733400.0,21.592500686645508,21.2504997253418,21.372499465942383,21.57099914550781,44622000.0,21.57099914550781,0.0,AMZN,Consumer Discretionary,1,0.27,1.0699904655186998e-05,0.009162641262365545,1.452031507131174,0.3420009613037074,0.19849967956542613,0.01609378441561371,0.009287621220051445,0.013984473491185145,17.348407672001766,17.25338220384386,,1.0,2015-02-17,1329.8223342131823,1491885.8632888028,69100.0,1490556.0409545896,0.0,0.013971833987079796,1.4918858632888052,1.6766544938625136
2015-05-28,2120.7900390625,1432819800.0,21.5674991607666,21.273500442504883,21.48550033569336,21.328500747680664,38248000.0,21.328500747680664,0.0,AMZN,Consumer Discretionary,1,0.26,1.0304123909676832e-05,-0.0012667608976734135,1.4501921303957506,0.29399871826171875,-0.1569995880126953,0.013819950273642023,-0.0073072344399574,-0.011241871375144208,17.37200767810528,17.27405331929525,,1.0,2015-02-17,1329.8223342131823,1475129.223998947,69100.0,1473799.401664734,0.0,-0.01123185070801358,1.4751292239989495,1.6578057597019538
2015-05-29,2107.389892578125,1432906200.0,21.625,21.36149978637696,21.36149978637696,21.46150016784668,60322000.0,21.46150016784668,0.0,AMZN,Consumer Discretionary,1,0.26,1.0304123909676832e-05,-0.0063184691730722164,1.441029136124813,0.26350021362303977,0.10000038146971946,0.012335286204533391,0.004681337100379768,0.006235760391197553,17.396135882842234,17.297479985555015,,1.0,2015-02-17,1329.8223342131823,1484319.4839324187,69100.0,1482989.6615982056,0.0,0.0062301388813637,1.4843194839324212,1.6681434391946024
